person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
23,65000,7.0,5000,7.43,0,0.08,0,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
38,107004,11.0,15000,10.0,0,0.14,0,16,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
30,78000,12.0,7000,6.54,0,0.09,0,5,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
24,132000,8.0,1500,17.27,1,0.01,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
22,67000,5.0,7500,16.29,0,0.11,1,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
23,70000,1.0,5000,11.12,0,0.07,0,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
25,111262,2.0,20000,12.53,0,0.18,0,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
23,114600,7.0,10000,13.06,0,0.09,1,4,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
25,85000,9.0,24000,10.99,0,0.28,0,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28,68004,1.0,15000,13.16,0,0.22,1,7,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
24,54996,0.0,12500,12.87,0,0.23,0,2,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
39,40000,5.0,6000,14.54,0,0.15,0,16,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
24,95000,5.0,14000,10.99,0,0.15,0,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
34,14400,4.0,1500,12.61,0,0.1,1,9,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
36,60000,2.0,2400,5.79,0,0.04,0,17,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
27,53004,10.0,5600,11.86,0,0.11,0,6,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
35,53000,1.0,10000,15.27,0,0.19,1,6,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
35,36000,1.0,5600,13.06,0,0.16,0,7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
40,100300,2.0,25000,14.83,1,0.21,0,16,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25,133119,10.0,25000,10.99,0,0.19,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21,30000,2.0,5000,14.96,1,0.17,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
24,100000,8.0,10750,6.99,0,0.11,0,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
29,72000,0.0,8000,13.57,0,0.11,1,9,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
31,46000,11.0,7000,7.88,0,0.15,0,6,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
26,100000,10.0,12000,5.99,0,0.12,0,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
22,65004,4.0,15000,16.95,0,0.23,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
27,54216,4.0,9000,5.99,0,0.17,0,5,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
26,84000,7.0,15000,16.0,1,0.18,1,3,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
21,39000,4.0,6000,10.38,0,0.15,0,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
27,40050,3.0,3600,14.84,0,0.09,1,7,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
24,54000,2.0,7800,7.9,0,0.14,0,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
41,55000,4.0,4200,12.69,0,0.08,0,16,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
22,96000,6.0,17000,11.48,0,0.18,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
23,62844,7.0,7500,11.97,1,0.12,0,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
23,75000,0.0,6000,11.48,0,0.08,0,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
31,294000,7.0,12000,8.94,0,0.04,0,6,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
27,62000,2.0,5000,5.42,0,0.08,0,5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23,16800,7.0,6625,6.03,1,0.39,0,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
23,65000,7.0,3600,10.59,0,0.06,0,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
24,72000,1.0,6000,9.99,0,0.08,0,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
44,48000,12.0,17500,12.18,0,0.36,0,11,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
43,46000,5.0,3000,11.71,0,0.07,0,17,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
26,32500,8.0,3000,13.22,0,0.09,1,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,115000,3.0,20000,16.95,0,0.17,1,7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
21,45000,3.0,3200,6.54,0,0.07,0,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
23,70000,7.0,4000,10.99,0,0.06,0,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25,78000,9.0,8000,5.79,0,0.1,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
22,175000,6.0,3500,11.91,0,0.02,1,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
28,59000,12.0,10000,7.49,0,0.17,0,6,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
33,48000,4.0,5000,10.99,0,0.1,0,10,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
37,43200,5.0,18000,8.88,1,0.42,0,16,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
23,75000,1.0,4500,10.99,0,0.06,1,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
23,36000,3.0,15000,13.49,1,0.42,1,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
25,39000,4.0,4000,7.88,0,0.1,0,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
24,84000,3.0,13000,11.83,0,0.15,0,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
26,43200,10.0,2500,9.88,0,0.06,0,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
23,54000,7.0,8800,10.99,0,0.16,0,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22,34000,0.0,16000,13.24,1,0.47,0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
33,49000,6.0,7200,12.42,0,0.15,0,7,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
28,65000,1.0,2500,13.22,0,0.04,1,7,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
23,62500,7.0,26000,11.71,1,0.42,0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
34,187000,3.0,12000,7.9,0,0.06,0,10,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
34,29000,0.0,10800,9.63,1,0.37,0,10,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
24,60000,0.0,20000,10.99,1,0.33,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
33,49700,0.0,12000,6.92,0,0.24,0,9,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
22,60000,1.0,17000,9.45,0,0.28,0,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
36,110000,7.0,16000,6.03,0,0.15,0,12,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
52,48000,3.0,11000,12.73,0,0.23,0,22,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
32,93000,16.0,21000,10.74,0,0.23,0,10,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23,97600,7.0,14500,7.51,0,0.15,0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
36,144000,0.0,7600,15.23,0,0.05,0,16,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
42,18000,3.0,8000,6.91,1,0.44,0,17,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
24,29232,1.0,11000,11.71,1,0.38,0,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
23,30000,0.0,6300,14.35,0,0.21,0,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
23,68000,1.0,7500,11.49,0,0.11,0,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
23,90000,4.0,18000,8.88,0,0.2,0,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
26,60000,10.0,6000,8.94,0,0.1,0,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
23,46800,0.0,5000,6.99,0,0.11,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
25,29000,0.0,6000,13.49,1,0.21,0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
22,50004,6.0,10000,12.21,0,0.2,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
23,57000,8.0,7500,11.97,0,0.13,0,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
31,85000,6.0,22000,11.58,0,0.26,0,5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
21,110000,0.0,14000,9.99,0,0.13,0,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23,40000,4.0,6000,10.99,0,0.15,0,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
22,58650,6.0,16800,16.77,1,0.24,0,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
23,48000,3.0,12000,6.03,0,0.25,0,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
21,60000,0.0,10000,10.99,0,0.17,1,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26,51600,10.0,15000,9.88,0,0.29,0,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23,24960,0.0,10000,9.64,1,0.4,0,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
23,43955,7.0,7800,15.62,0,0.18,0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
22,62400,3.0,24000,14.84,1,0.38,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
26,53595,3.0,6000,7.88,0,0.11,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
23,49800,2.0,2400,11.83,0,0.05,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
25,51996,6.0,8000,10.37,0,0.15,0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
23,26000,0.0,3500,6.91,0,0.13,0,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
33,65000,4.0,10000,11.99,0,0.15,0,9,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
39,100000,9.0,3000,7.14,0,0.03,0,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
24,48000,2.0,5500,11.36,0,0.11,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
38,78000,0.0,3225,5.79,0,0.04,0,13,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
31,34000,3.0,10000,13.85,1,0.29,1,6,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
39,40000,2.0,5200,6.62,0,0.13,0,17,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
23,70000,3.0,12000,7.9,0,0.17,0,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
26,19200,3.0,2000,6.17,0,0.1,0,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22,85000,0.0,12000,11.99,0,0.14,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
36,84000,6.0,25000,12.87,0,0.3,1,11,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
22,20000,2.0,4000,9.45,0,0.2,0,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
32,227500,3.0,25000,12.53,0,0.11,0,5,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
45,126000,5.0,6000,10.65,0,0.05,0,12,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24,72000,4.0,15000,10.99,0,0.21,0,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
23,78000,1.0,16000,11.89,0,0.21,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
33,37440,5.0,4400,11.71,0,0.12,0,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
42,50426,0.0,4200,7.49,0,0.08,0,11,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
40,54000,5.0,3000,16.89,1,0.06,0,15,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
24,40000,8.0,4500,6.62,0,0.11,0,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,45000,3.0,8000,15.33,0,0.18,1,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
33,84996,2.0,4000,8.59,0,0.05,0,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
31,66000,9.0,22000,16.63,0,0.33,1,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
22,38400,6.0,3600,12.69,0,0.09,0,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
37,36000,5.0,12000,6.03,0,0.33,0,13,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
24,43000,1.0,4000,17.49,1,0.09,0,3,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
29,62000,4.0,2300,13.43,1,0.04,1,6,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
21,57000,3.0,3000,5.42,0,0.05,0,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
30,58000,14.0,5350,9.99,0,0.09,0,9,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
31,68000,0.0,12000,10.99,0,0.18,0,6,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
40,30000,4.0,5500,14.74,0,0.18,0,12,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
24,140004,4.0,4000,16.45,0,0.03,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
41,43000,0.0,7000,7.43,0,0.16,0,13,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
27,69000,1.0,2000,6.99,0,0.03,0,5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
29,61656,4.0,15000,6.91,0,0.24,0,10,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
23,90000,6.0,12000,10.99,0,0.13,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33,54000,7.0,32000,15.23,1,0.59,0,7,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
22,46200,0.0,10000,7.29,0,0.22,0,3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
29,31400,3.0,10400,10.71,1,0.33,0,7,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
24,98000,8.0,10000,6.62,0,0.1,0,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24,40800,5.0,4800,13.85,0,0.12,1,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
22,23800,2.0,8800,9.32,1,0.37,0,4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
23,55000,1.0,1500,11.49,0,0.03,0,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25,31008,2.0,12000,13.79,1,0.39,0,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
25,78000,2.0,6000,10.99,0,0.08,0,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25,80000,0.0,11200,10.99,0,0.14,0,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
29,30108,0.0,1400,8.9,1,0.05,0,9,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28,43150,3.0,6000,9.99,0,0.14,0,9,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
36,27000,4.0,6000,7.14,0,0.22,0,15,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32,48000,5.0,3000,5.79,0,0.06,0,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
24,74600,3.0,20000,17.51,1,0.27,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25,60000,9.0,15000,8.49,0,0.25,0,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,115000,7.0,10000,14.27,0,0.09,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
23,75000,4.0,12000,6.03,0,0.16,0,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
23,54000,0.0,10000,11.49,0,0.19,0,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22,81996,6.0,10000,11.46,1,0.12,0,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
38,90000,5.0,25000,10.99,0,0.28,0,17,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
46,60000,1.0,5000,11.72,0,0.08,0,16,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
23,57188,7.0,17450,6.62,0,0.31,0,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
33,58000,5.0,6400,7.51,0,0.11,0,8,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
25,35004,3.0,5000,8.94,0,0.14,0,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
34,120000,10.0,20000,10.37,0,0.17,0,10,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25,57000,5.0,6000,8.0,0,0.11,0,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
37,71000,11.0,11200,12.42,0,0.16,0,11,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
27,72000,4.0,20000,13.22,1,0.28,0,9,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
23,39996,0.0,6000,11.66,0,0.15,0,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
27,28000,8.0,12000,7.51,1,0.43,0,9,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
28,65000,7.0,14400,11.14,0,0.22,0,5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
21,35360,2.0,12250,15.31,0,0.35,0,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
22,26000,0.0,8000,11.99,1,0.31,0,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
30,125000,5.0,8000,7.74,0,0.06,0,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
25,60000,7.0,8000,5.79,0,0.13,0,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
32,43625,2.0,1500,10.99,0,0.03,0,10,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
24,73500,3.0,5000,12.99,0,0.07,0,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
33,24947,3.0,6625,12.69,1,0.27,0,9,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
35,88000,18.0,9800,12.69,0,0.11,0,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22,49536,6.0,5200,6.62,0,0.1,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23,36000,0.0,10000,8.59,0,0.28,0,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
25,57200,1.0,2400,7.49,0,0.04,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
22,30000,2.0,4200,15.31,1,0.14,1,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
26,36000,3.0,11000,10.59,1,0.31,0,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28,48096,4.0,1200,17.56,1,0.02,1,5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
45,125000,0.0,12000,6.03,0,0.1,0,14,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22,26796,6.0,3000,8.32,0,0.11,0,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24,56000,6.0,9000,7.29,0,0.16,0,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
25,77000,1.0,7200,18.53,1,0.09,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
22,128000,6.0,21600,6.91,0,0.17,0,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
34,135000,7.0,15000,13.47,0,0.11,1,7,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25,65004,9.0,4500,6.92,0,0.07,0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
27,60000,2.0,5000,15.21,1,0.08,1,9,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
37,160000,14.0,10000,7.51,0,0.06,0,13,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22,40000,0.0,6000,12.87,0,0.15,1,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
27,15600,11.0,2800,10.65,1,0.18,0,5,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
32,95000,1.0,19200,11.89,0,0.2,0,9,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
24,90000,6.0,15000,17.27,0,0.17,1,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
24,74000,0.0,4500,12.18,0,0.06,0,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
22,71004,6.0,1800,11.12,0,0.03,0,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
33,103560,5.0,14000,17.56,0,0.14,0,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
27,140000,4.0,20000,7.9,0,0.14,0,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
22,110000,6.0,6400,9.32,0,0.06,0,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
36,75000,9.0,15000,12.18,0,0.2,0,16,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
37,30000,7.0,10000,9.25,1,0.33,0,16,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
31,30372,2.0,20200,14.74,1,0.67,1,5,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
24,30000,8.0,4800,11.49,0,0.16,0,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
25,99000,9.0,15000,6.17,0,0.15,0,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
25,48000,5.0,16750,10.99,0,0.35,1,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
32,27840,3.0,6000,10.99,0,0.22,1,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
22,69528,6.0,6000,12.99,0,0.09,0,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
33,66000,2.0,6400,14.96,1,0.1,0,7,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
22,44400,3.0,12800,12.73,0,0.29,0,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
21,60000,0.0,12000,7.51,0,0.2,0,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
22,42000,5.0,5000,6.99,0,0.12,0,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24,20000,2.0,3000,8.94,0,0.15,0,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24,45000,6.0,4075,5.42,0,0.09,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25,65000,8.0,18000,10.99,0,0.28,0,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
29,65000,0.0,3000,6.03,0,0.05,0,7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
27,157544,8.0,35000,12.99,0,0.22,0,8,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
22,60000,7.0,6000,10.38,0,0.1,0,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
34,56000,16.0,5000,8.9,0,0.09,0,5,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
30,75000,0.0,16000,8.9,0,0.21,0,10,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
27,30000,2.0,7000,10.37,0,0.23,0,7,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
26,43873,0.0,17500,16.32,0,0.4,0,3,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
27,42504,2.0,7200,10.59,0,0.17,0,6,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
32,32004,16.0,4000,11.49,0,0.12,0,10,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
26,67000,9.0,8000,7.14,0,0.12,0,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
38,72000,2.0,8000,12.21,0,0.11,0,14,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
22,81500,6.0,20000,6.54,0,0.25,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
36,64583,2.0,10000,10.99,0,0.15,0,14,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
37,528000,4.0,15000,10.99,0,0.03,0,12,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
24,24000,3.0,12000,10.36,1,0.5,0,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
32,20400,2.0,8000,8.49,1,0.39,0,6,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
32,80000,6.0,1500,10.74,0,0.02,0,10,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
37,91800,21.0,20000,14.84,1,0.19,1,12,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
21,30000,3.0,14000,10.65,1,0.47,0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
